לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,מי,QW
לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,ש,REL
לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,מיועד,BN
לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,ללחום,VB
לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,(חייל,NNP
לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,או,CC
לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,כלי,NNT
לחמש היא פעולה המיועדת לשפא את התפקוד של מי שמיועד ללחום (חייל או כלי נשק).,נשק).,NNP
שרלטן הוא מי שמעמיד פני מומחה,שרלטן,NN
שרלטן הוא מי שמעמיד פני מומחה,הוא,COP
שרלטן הוא מי שמעמיד פני מומחה,מי,QW
שרלטן הוא מי שמעמיד פני מומחה,ש,REL
שרלטן הוא מי שמעמיד פני מומחה,מעמיד,BN
שרלטן הוא מי שמעמיד פני מומחה,פני,NN
שרלטן הוא מי שמעמיד פני מומחה,מומחה,JJ
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,מי,QW
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,ש,REL
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,מתגנדר,BN
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,מנסה,BN
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,להפוך,VB
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,את,AT
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,עצמו,PRP
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,ל,PREPOSITION
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,יפה,JJ
מי שמתגנדר מנסה להפוך את עצמו ליפה יותר,יותר,RB
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,כאשר,CC
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,אני,PRP
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,מתייעץ,BN
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,עם,IN
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,מישהו,PRP
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,אז,RB
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,הוא,PRP
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,יועץ,BN
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,ל,IN
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,אני,S_PRN
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,מה,QW
כאשר אני מתייעץ עם מישהו אז הוא יועץ לי מה לעשות,לעשות,VB
מתחלה הוא מי שמעמיד פני חולה,מתחלה,BN
מתחלה הוא מי שמעמיד פני חולה,הוא,COP
מתחלה הוא מי שמעמיד פני חולה,מי,QW
מתחלה הוא מי שמעמיד פני חולה,ש,REL
מתחלה הוא מי שמעמיד פני חולה,מעמיד,BN
מתחלה הוא מי שמעמיד פני חולה,פני,NN
מתחלה הוא מי שמעמיד פני חולה,חולה,JJ
להיות מתנשא זה ההפך מלהיות עניו (צנוע),ל,PREPOSITION
להיות מתנשא זה ההפך מלהיות עניו (צנוע),ה,DEF
להיות מתנשא זה ההפך מלהיות עניו (צנוע),היות,NN
להיות מתנשא זה ההפך מלהיות עניו (צנוע),מתנשא,BN
להיות מתנשא זה ההפך מלהיות עניו (צנוע),זה,PRP
להיות מתנשא זה ההפך מלהיות עניו (צנוע),ה,DEF
להיות מתנשא זה ההפך מלהיות עניו (צנוע),הפך,NN
להיות מתנשא זה ההפך מלהיות עניו (צנוע),מ,PREPOSITION
להיות מתנשא זה ההפך מלהיות עניו (צנוע),להיות,COP
להיות מתנשא זה ההפך מלהיות עניו (צנוע),עניו,JJT
להיות מתנשא זה ההפך מלהיות עניו (צנוע),(צנוע),NNP
תדיר הוא מה שהשכיחות שלו גבוהה,תדיר,JJ
תדיר הוא מה שהשכיחות שלו גבוהה,הוא,PRP
תדיר הוא מה שהשכיחות שלו גבוהה,מה,QW
תדיר הוא מה שהשכיחות שלו גבוהה,ש,REL
תדיר הוא מה שהשכיחות שלו גבוהה,ה,DEF
תדיר הוא מה שהשכיחות שלו גבוהה,שכיחות,NN
תדיר הוא מה שהשכיחות שלו גבוהה,של,POS
תדיר הוא מה שהשכיחות שלו גבוהה,הוא,S_PRN
תדיר הוא מה שהשכיחות שלו גבוהה,גבוהה,JJ
דחוס הוא מה שהצפיפות שלו גבוהה,דחוס,JJ
דחוס הוא מה שהצפיפות שלו גבוהה,הוא,PRP
דחוס הוא מה שהצפיפות שלו גבוהה,מה,QW
דחוס הוא מה שהצפיפות שלו גבוהה,ש,REL
דחוס הוא מה שהצפיפות שלו גבוהה,ה,DEF
דחוס הוא מה שהצפיפות שלו גבוהה,צפיפות,NN
דחוס הוא מה שהצפיפות שלו גבוהה,של,POS
דחוס הוא מה שהצפיפות שלו גבוהה,הוא,S_PRN
דחוס הוא מה שהצפיפות שלו גבוהה,גבוהה,JJ
זניח הוא מה שהחשיבות שלו קטנה,זניח,JJT
זניח הוא מה שהחשיבות שלו קטנה,הוא,PRP
זניח הוא מה שהחשיבות שלו קטנה,מה,QW
זניח הוא מה שהחשיבות שלו קטנה,ש,REL
זניח הוא מה שהחשיבות שלו קטנה,ה,DEF
זניח הוא מה שהחשיבות שלו קטנה,חשיבות,NN
זניח הוא מה שהחשיבות שלו קטנה,של,POS
זניח הוא מה שהחשיבות שלו קטנה,הוא,S_PRN
זניח הוא מה שהחשיבות שלו קטנה,קטנה,VB
כשיר הוא מי שיש לו יכולת לבצע דבר מה,כ,PREPOSITION
כשיר הוא מי שיש לו יכולת לבצע דבר מה,ה,DEF
כשיר הוא מי שיש לו יכולת לבצע דבר מה,שיר,NN
כשיר הוא מי שיש לו יכולת לבצע דבר מה,הוא,COP
כשיר הוא מי שיש לו יכולת לבצע דבר מה,מי,QW
כשיר הוא מי שיש לו יכולת לבצע דבר מה,ש,REL
כשיר הוא מי שיש לו יכולת לבצע דבר מה,יש,EX
כשיר הוא מי שיש לו יכולת לבצע דבר מה,ל,IN
כשיר הוא מי שיש לו יכולת לבצע דבר מה,הוא,S_PRN
כשיר הוא מי שיש לו יכולת לבצע דבר מה,יכולת,NN
כשיר הוא מי שיש לו יכולת לבצע דבר מה,ל,PREPOSITION
כשיר הוא מי שיש לו יכולת לבצע דבר מה,ה,DEF
כשיר הוא מי שיש לו יכולת לבצע דבר מה,בצע,NN
כשיר הוא מי שיש לו יכולת לבצע דבר מה,דבר,VB
כשיר הוא מי שיש לו יכולת לבצע דבר מה,מה,QW
מנומס הוא מי שההתנהגות שלו טובה,מנומס,JJ
מנומס הוא מי שההתנהגות שלו טובה,הוא,PRP
מנומס הוא מי שההתנהגות שלו טובה,מי,QW
מנומס הוא מי שההתנהגות שלו טובה,ש,REL
מנומס הוא מי שההתנהגות שלו טובה,ה,DEF
מנומס הוא מי שההתנהגות שלו טובה,התנהגות,NN
מנומס הוא מי שההתנהגות שלו טובה,של,POS
מנומס הוא מי שההתנהגות שלו טובה,הוא,S_PRN
מנומס הוא מי שההתנהגות שלו טובה,טובה,JJ
היקוות היא הצטברות של מים במקום מסוים,היקוות,NN
היקוות היא הצטברות של מים במקום מסוים,היא,COP
היקוות היא הצטברות של מים במקום מסוים,הצטברות,NN
היקוות היא הצטברות של מים במקום מסוים,של,POS
היקוות היא הצטברות של מים במקום מסוים,מים,NN
היקוות היא הצטברות של מים במקום מסוים,ב,PREPOSITION
היקוות היא הצטברות של מים במקום מסוים,ה,DEF
היקוות היא הצטברות של מים במקום מסוים,מקום,NN
היקוות היא הצטברות של מים במקום מסוים,מסוים,BN
התקהלות היא הצטברות של אנשים במקום מסוים,התקהלות,NN
התקהלות היא הצטברות של אנשים במקום מסוים,היא,COP
התקהלות היא הצטברות של אנשים במקום מסוים,הצטברות,NN
התקהלות היא הצטברות של אנשים במקום מסוים,של,POS
התקהלות היא הצטברות של אנשים במקום מסוים,אנשים,NN
התקהלות היא הצטברות של אנשים במקום מסוים,ב,PREPOSITION
התקהלות היא הצטברות של אנשים במקום מסוים,ה,DEF
התקהלות היא הצטברות של אנשים במקום מסוים,מקום,NN
התקהלות היא הצטברות של אנשים במקום מסוים,מסוים,JJ
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,התכתבות,NN
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,מורכבת,JJ
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,אמנם,RB
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,מ,PREPOSITION
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,מכתבים,NN
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,אך,CC
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,הם,PRP
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,אינם,COP
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,חייבים,MD
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,ל,PREPOSITION
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,ה,DEF
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,היות,NN
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,ב,PREPOSITION
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,ה,DEF
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,מקום,NN
התכתבות מורכבת אמנם ממכתבים אך הם אינם חייבים להיות במקום מסוים,מסוים,BN
רסיסים הם תוצר של התנפצות  אך מים אינם תוצר של היקוות,רסיסים,NN
