id,year,chapter,source,difficulty,base,base_description,option_1,option_1_desc,option_2,option_2_desc,option_3,option_3_desc,option_4,option_4_desc,correct_answer,vowelized,phrases,split
14Deca6,14-Dec,a,NITE,6,הודיע:מידע,מי שהודיע העביר מידע ממקור כלשהו ליעד,הזיז:מקום,מי שהזיז עצם שינה את המקום בו העצם נמצא כלומר: המקום השתנה,הדביק:מחלה,מי שהדביק העביר מחלה ממקור כלשהו ליעד,השביע:רעָב,מי שהשביע גרם להפסקת מצב של רעב,היסה:שקט,גורם שהיסה גרם לכך שיווצר שקט,2,1,0,train
SP22a4,SP22,a,NITE,4,החליש:מיגר,מיגר פירושו החליש עד להפסקה מוחלטת של הדבר,עפעף:פלבל,פלבל היא תנועה של עפעוף,עלעל:רפרף,רפרף בדפים זה עלעל,ערער:הסכים,הסכים פירושו לא ערער,עמעם:כיבה,כיבה פירושו עמעם עד להפסקה מוחלטת של האור,4,1,0,train
WIN18a3,WIN18,a,NITE,3,להתחבק:חיבק,להתחבק זו פעולה הדדית שבה אדם חיבק אדם אחר ואותו אדם חיבק אותו בחזרה,להילחם:ניצח,להילחם היא פעולה שאדם מבצע עם אחר ובסופה ייתכן שאחד ניצח והשני הפסיד,לסחור:מכר,לסחור היא פעולה שאדם מבצע עם אחר ובסופה ייתכן שאחד ניצח והשני הפסיד,לשוחח:דיבר,לשוחח היא פעולה הדדית שבה אדם דיבר עם אדם אחר אותו אדם דיבר איתו בחזרה,ללמד:לימד,ללמד היא פעולה שאדם מבצע עם אחר ובסופה ייתכן שהוא לימד אדם אחר דבר מה,3,0,0,train
16Sepa2,16-Sep,a,NITE,2,לחם:חיטה,לחם עשוי מבצק שעשוי מחיטה,שולחן:יער,שולחן עשוי מעצים אשר גדלים ביער,בגד:כותנה,בגד עשוי מבד שעשוי מכותנה,בית:לבנה,בית בנוי מלבנים,זר:פרח,זר מורכב ממספר פרחים,2,0,0,train
SU18b1,SU18,b,NITE,1,אָזלת יד:יכולת ,אזלת יד היא חוסר יכולת,קור רוח:סכנה,קור רוח מאפשר התמודדות טובה עם סכנה,מורת רוח:תרעומת,מורת רוח היא תרעומת,קוצר רוח:סבלנות,קוצר רוח הוא חוסר סבלנות,גסות רוח:התנהגות,גסות רוח היא התנהגות פוגענית,3,1,1,train
14Febb6,14-Feb,b,NITE,6,כילה:תם,תם הוא מה שאחר כילה אותה ,ציווה:הִמרה,המרה הוא מי שסירב לבצע מה שאחר ציווה עליו,חיפש:אבד,חיפש הוא מי שביקש למצוא דבר שאבד,דלק:רדף,דלק הוא מי שרדף אחרי אחר,הביס:ניגף,ניגף (נחל תבוסה) הוא מי שאחר הביס אותו,4,1,0,train
WIN20a3,WIN20,a,NITE,3,דירה:דיר,דירה היא מקום המגורים של האדם דיר הוא מקום המגורים של חיות המשק,אסם:קלשון,אסם הוא מחסן לאיסוף תבואה קלשון הוא כלי עבודה חקלאי,מכונית:כרכרה,מכונית היא כלי תחבורה ממונע כרכרה היא כלי תחבורה שרתום לסוסים,צלחת:אבוס,צלחת היא כלי אוכל שממנו האדם אוכל אבוס הוא כלי אוכל שממנו חיות המשק אוכלות,ברז:שוקת,ברז הוא התקן שמווסת את הנוזל שיוצא דרכו שוקת היא מתקן שממנו חיות המשק שותות,3,0,0,train
17Febb4,17-Feb,b,NITE,4,פמוט:נֹגה,העצם המוצב על הפמוט (נר) מפיץ נגה (אור),באר:שתייה,מתוך באר ניתן לשאוב מים לשתייה,אגרטל:ניחוח,העצם המוצב על האגרטל (צמח) מפיץ ניחוח,ארובה:עשן,ארובה משמשת לאוורור עשן מתוך מבנה,מיתר:צליל,פריטה על מיתר מאפשרת הפקת צליל,2,0,0,train
13Feba4,13-Feb,a,NITE,4,אדים:מהביל,אובייקט מהביל הוא אובייקט הפולט אדים,נקבים:דולף,,שבבים:חוטב,,שיבולים:קוצר,,גִּצים:רושף,אובייקט רושף הוא אובייקט הפולט גצים,4,1,0,train
17Sepa4,17-Sep,a,NITE,4,נמל:עיר נמל,עיר נמל היא עיר אשר יש בה נמל,מודעה:לוח מודעות,לוח מודעות הוא לוח שאפשר לתלות עליו מודעה,יער:קרחת יער,קרחת יער היא אזור לא מיוער בתוך היער,לחם:פרוסת לחם,פרוסת לחם היא חתיכה אחת של לחם,יהלום:טבעת יהלום,טבעת יהלום היא טבעת אשר יש בה יהלום,4,0,0,train
16Jula4,16-Jul,a,NITE,4,אִוושה:רעש,אוושה היא רעש קל,אמפתיה:רגש,אמפתיה היא הזדהות עם הרגש של האחר,דיאלקט:שפה,דיאלקט הוא ניב של שפה כלומר צורה מסוימת לשימוש בשפה נתונה,קטגוריה:סוג,קטגוריה וסוג הן מילים בעלות משמעות זהה,ניואנס:הבדל,ניואנס הוא הבדל קל,4,0,0,train
WIN21b4,WIN21,b,NITE,4,הערים:הולך שולל,מי שהערים על מישהו גרם לכך שמישהו הולך שולל,ליהג:נאלם,מי שליהג לא גרם לכך שמישהו נאלם,היסה:נאלם,מי שהיסה מישהו גרם לכך שמישהו נאלם,דובב:נאלם,מי שדובב גרם לכך שמישהו דיבר ההפך מנאלם,דמם:נאלם,מי שדמם לא גרם לכך שמישהו נאלם,2,1,1,train
SU21a2,SU21,a,NITE,2,לצותת:הקשיב,שם הפועל לצותת פירושו שמישהו הקשיב לאחר ללא רשות,לאיים:הרתיע,שם הפועל לאיים פירושו שמישהו הרתיע אדם אחר,לגנוב:לקח,שם הפועל לגנוב פירושו שמישהו לקח מאחר ללא רשות,להרביץ:הכה,שם הפועל להרביץ פירושו שמישהו היכה אדם אחר,לרדוף:נמלט,שפ הפועל לרדוף פירושו שמישהו רדף אחרי אדם אחר שנמלט,2,1,0,train
16Julb2,16-Jul,b,NITE,2,לשיר:להצטרד,מי שביצע פעולה של לשיר חזק יתר על המידה עשוי להצטרד,לטפח:להרוס,ניתן לטפח דבר מה ואז להרוס אותו ובכך לבטל את דבר זה,להתניע:לנסוע,להתניע היא פעולה הנדרשת לפני שמתחילים לנסוע בכלי רכב ממונע,להרטיב:להשרות,להרטיב דבר מה באמצעות הכנסה ממושכת שלו לנוזל פירושו להשרות,למשוך:לקרוע,מי שביצע פעולה של למשוך חזק יתר על המידה עשוי לקרוע,4,0,0,train
16Deca1,16-Dec,a,NITE,1,מכמורת:דיג,מכמורת (רשת) היא כלי המשמש לדיג,קולמוס:כתיבה,קולמוס (עט) הוא כלי המשמש לכתיבה,מהלומה:חבישה,מי שקיבל מהלומה חזקה עלול להזדקק לחבישה,מהמורה:נסיעה,מהמורה מקשה על הנסיעה,בולמוס:זלילה,בולמוס (רעב גדול) עשוי להוביל אדם לזלילה,1,0,0,train
SP21a2,SP21,a,NITE,2,לא דובים ולא יער:לאשר,"הביטוי ""לא דובים ולא יער"" מטרתו לא לאשר דבר מסויים","לא, תודה:להציע","הביטוי ""לא תודה"" מטרתו לסרב לדבר שאדם אחר מעוניין להציע",בוז:לשבח,"הביטוי ""בוז"" מטרתו לא לשבח דבר מסויים",לא נורא:לנחם,"הביטוי ""לא נורא"" מטרתו לנחם אדם אחר",ניחא:להסכים,"הביטוי ""ניחא"" מטרתו להסכים עם דבר מסוים בלית ברירה",2,0,1,train
WIN19a4,WIN19,a,NITE,4,עלה:עלווה,עלווה היא כלל העלים המכסים עץ או שיח מסוים,דקה:שעה,שעה מורכבת ממספר מוגדר של דקות,פסגה:רכס,רכס הוא קבוצת הרים פסגה היא החלק העליון בכל הר,סולן:מקהלה,מקהלה מורכבת ממספר זמרים הסולן הוא החבר במקהלה אשר שר את החלק העיקרי של השיר,תושב:אוכלוסייה,אוכלוסייה היא כלל התושב (ים) במקום מסוים,4,0,0,train
14Feba3,14-Feb,a,NITE,3,קהל:איש,קהל מורכב מאנשים,תפזורת:מארז,תפזורת מורכבת מדברים שאינם נמצאים במארז,תחפושת:מסכה,תחפושת לא מורכבת ממסכות אלא ממסכה ופריטים אחרים,תפרחת:פרח,תפרחת מורכבת מפרחים,תספורת:שׂער,תספורת היא פעולה שניתן לבצע על שיער,3,0,0,train
13Jula4,13-Jul,a,NITE,4,שחיקה:מָהוּהַּ,מהוה הוא מי שעבר שחיקה,התעקשות:עיקש,עיקש הוא מי שמפגין התעקשות,הרשעה:נאשם,הרשעה היא תוצאה שלילית עבור נאשם,הרוויה:צמֵא,הרוויה היא פעולה שנועדה לגרום לאחר להפסיק להיות צמא,הדחה:מודח,מודח הוא מי שעבר הדחה,4,1,0,train
SP21a1,SP21,a,NITE,1,פיהוק:עייפות,פיהוק הוא סממן גופני שמצביע על עייפות,שער שיבה:זקנה,שער שיבה הוא סממן גופני שמצביע על זקנה,תמרור:זהירות,תמרור הוא שלט שמוצב בצד הכביש או בסביבתו ומטרתו היא לגרום למשתמשים בדרך לנהוג בזהירות,יום הולדת:גיל,יום הולדת הוא היום שבוא מציינים את השינוי בגיל,קביים:צליעה,קביים הם כלי שמסייע לאדם להתמודד עם צליעה,1,1,1,train
15Sepa6,15-Sep,a,NITE,6,אט:אִטיוּת,אט פירושו באיטיות,חלוּשוֹת:עוצמה,מי שמדבר חלושות מדבר בעוצמה נמוכה,ישירוֹת:ישירוּת,ישירות פירושו בישירות,גא:גאווה,מי שגא מתנהל בגאווה,קוֹר:קרירוּת,קור מופץ ממי שמתנהג בקרירות,2,1,0,train
FA19a2,FA19,a,NITE,2,נבוב:תוכן,נבוב הוא דבר שאין בו תוכן,זול:מחיר,זול הוא דבר שמחירו נמוך,חף מפשע:אשמה,חף מפשע הוא מי שאין בו אשמה,שובה לב:סלידה,שובה לב הוא דבר שאינו מעורר סלידה,מרווה:צימאון,מרווה הוא דבר ששובר את הצמא,2,0,1,train
13Aprb3,13-Apr,b,NITE,3,לבטוח:אמין,קל לבטוח במשהו אמין,להתעלם:זניח,קל להתעלם ממשהו זניח,לקנא:קנאי,,לרסן:מאופק,,לוודא:ודאי,,1,0,0,train
SU19a1,SU19,a,NITE,1,כל כולו:כולו ,משמעות הצירוף כל כולו היא כולו באופן מוחלט,לא ולא:לא,משמעות הצירוף לא ולא היא לא באופן מוחלט,זמן-מה:זמן,מה שנמשך זמן מה נמשך זמן מסוים,דרך לא דרך:דרך,דרך לא דרך היא דרך משובשת,צל של ספק:ספק,מי שיש לו צל  של ספק מרגיש מעט ספק בנוגע לדבר מה,1,0,1,train
FA22b4,FA22,b,NITE,4,דלק:תפס,אם מישהו דלק אחרי מישהו והצליח הוא תפס אותו,נרדם:הקיץ,אם מישהו נרדם ואז התעורר הוא הקיץ,חקר:גילה,אם מישהו חקר משהו והצליח הוא גילה משהו,הרשיע:העניש,הרשיע פירושו קבע שאחר אשם בעבירה וייתכן שהעניש אותו,התגונן:נפגע,התגונן זה ניסה להימנע מלהפוך לנפגע,2,1,0,train
12Octa1,12-Oct,a,NITE,1,מורמר:דת,מומר הוא מי שעבר מדת אחת לאחרת,מהגר:ארץ,מהגר הוא מי שעבר מארץ אחת לאחרת,עבד:חירות,,אלמוני:זהות,,מועסק:עבודה,,1,0,0,train
FA21a1,FA21,a,NITE,1,רפת:גבינה,ברפת מגדלים פרה אשר ממנה ניתן להפיק חלק שממנו ניתן לייצר גבינה,כרם:יין,בכרם מגדלים ענבים אשר מהם ניתן להפיק מיץ שממנו ניתן לייצר יין,אסם:תבואה,אסם הוא מחסן לאיסוף תבואה,מאפייה:לחם,במאפייה מייצרים או מוכרים לחם,פרדס:תפוז,פרדס הוא שטח חקלאי שבו מגדלים עצי הדר תפוז הוא אחד מפירות ההדר,1,0,0,train
FA22a4,FA22,a,NITE,4,אקראי:חוקיות,אקראי הוא תיאור לדבר שאין לו חוקיות,קל:משקל,קל הוא תיאור לדבר שיש לו מעט משקל,רווק:נישואין,רווק הוא מי שלא בא בברית הנישואין,אבוד:מקום,אבוד הוא משהו שהמקום שלו לא ידוע,נצחי:קץ,נצחי הוא תיאור לדבר שאין לו קץ,4,0,0,train
FA20a6,FA20,a,NITE,6,נזיפות:להוכיח,.נזיפות הן הערות שנאמרות למישהו על מנת להוכיח אותו על מעשיו,קובלנות:לשבח,קובלנות הן תלונות שמטרתן להביע ביקורת או האשמה כלומר ההפך מלשבח,השגות:לבקר,השגות הן הערות שנאמרות למישהו על מנת לבקר את מעשיו,שמועות:להזם,על מנת להוכיח ששמועות אינן נכונות יש להזם אותן,פרסומות:לקנות,פרסומות נועדו כדי לעודד לקוחות לקנות מוצרים מסוימים,2,0,0,train
WIN18a6,WIN18,a,NITE,6,תמימי דעים:מחלוקת,בין תמימי דעים אין מחלוקת,דומים:הבדל,בין דומים יש הבדל קטן (אם הבדל זה לא היה קיים הם היו זהים ולא דומים),צמודים:רווח,בין צמודים אין רווח,מושלמים:פגם,במושלמים אין פגם,נושאים ונותנים:הסכמה,נושאים ונותנים שואפים להגיע להסכמה,2,0,1,train
17Apra1,17-Apr,a,NITE,1,יציב:קיבע,מי שקיבע דבר מה הפך אותו ליציב,מוכר:פרסם,מי שפרסם דבר מה הפך אותו למוכר,נא:בישל,מי שבישל אוכל כלשהו הפך אותו ללא נא,יקר:שילם,מי ששילם נתן תשלום (בדרך כלל כסף) עבור דבר מה ויתכן כי דבר זה הינו יקר,חבוי:חיפש,מי שחיפש דבר מה ניסה למצוא דבר חבוי או דבר שאבד,1,0,0,train
